zillow_neighborhood,city,state,geoid,area_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,circuity_avg,cluster_coeff_avg,cluster_coeff_weighted_avg,count_intersections,degree_centrality_avg,edge_density_km,edge_length_avg,edge_length_total,intersect_density_km,k_avg,edge_count,node_count,node_density_km,pagerank_max,pagerank_min,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg,dead_end_count,dead_end_proportion,intersect_3way_count,intersect_3way_proportion,intersect_4way_count,intersect_4way_proportion
Temple Park,Tampa,FL,1271000,10.618412174859344,2.4073873873873883,0.1833158799310504,1.070821369200492,0.032072072072072084,0.0031529824519449193,259,0.012246392734197585,11514.507261453182,146.25093790971383,122265,24.391594123010282,4.518918918918919,836,370,34.845134461443266,0.006735046248887561,0.0004183630137961248,0.0035885167464114838,6664.910067259718,152.85261814801987,70770.76220253321,463,2.656756756756757,111.0,0.3,155.0,0.4189189189189189,95.0,0.25675675675675674
University Square,Tampa,FL,1271000,2.78385108402716,2.948510242085661,0.040889342000066935,1.0337639111437806,0.021415270018621976,0.005195794269635748,164,0.03113426652438636,21641.989753020345,121.46789644042414,60248,58.91119713298571,5.541899441340783,496,179,64.29941638295392,0.012101208371443573,0.0008379888268156428,0.0,11557.360695635132,122.80141641617078,32173.971101036746,262,3.156424581005586,15.0,0.08379888268156424,108.0,0.6033519553072626,54.0,0.3016759776536313
Virginia Park,Tampa,FL,1271000,2.36426041114591,3.6321839080459744,0.02747196354467719,1.0228962942841544,0.0,0.0,145,0.05057471264367812,31506.987394488653,141.08091471830062,74490,61.329961503572854,7.282758620689655,528,145,61.329961503572854,0.009655155329006621,0.0021664572893043106,0.0,15753.49369724348,141.0809147182931,37245.36148562937,264,3.958620689655172,0.0,0.0,19.0,0.1310344827586207,119.0,0.8206896551724138
Wellswood,Tampa,FL,1271000,4.1110169907960294,2.9470310391363013,0.025710852085890044,1.0648836663692636,0.035087719298245605,0.008555386733545499,226,0.022909055001481188,23728.84770754148,140.15760933579662,97549,54.97423156021519,5.6356275303643715,696,247,60.08245661669535,0.01133162887819021,0.0007624411970587347,0.005747126436781609,12541.14739826543,141.6397528526006,51556.87003834661,364,3.1214574898785425,21.0,0.08502024291497975,157.0,0.6356275303643725,66.0,0.26720647773279355
West Meadows,Tampa,FL,1271000,15.704786220270178,2.3859095688748693,0.0295970289719251,1.1039514683744032,0.08044164037854884,0.006364600231915143,229,0.013037575370363022,6408.5027970754,154.12582912721692,100644,14.581542008157331,4.1198738170347005,653,317,20.18492933006932,0.009042991877643028,0.0005015184083069607,0.02603369065849924,3708.054134470152,151.25765577933169,58234.19747504272,385,2.5615141955835963,88.0,0.277602523659306,191.0,0.6025236593059937,36.0,0.11356466876971609
West Riverfront,Tampa,FL,1271000,0.8825608896565988,2.947580645161291,0.04287877560629915,1.020134833352545,0.03225806451612903,0.0012725667667886475,54,0.08725542041248015,22041.22772195422,117.89530634794912,19452,61.18558009182936,5.32258064516129,165,62,70.25011047580408,0.039306081539087885,0.0025177290084343927,0.0,12000.614243423288,124.60320921295656,10591.272783101309,85,3.2419354838709675,8.0,0.12903225806451613,23.0,0.3709677419354839,31.0,0.5
West Shore Palms,Tampa,FL,1271000,0.980570003324372,2.31060606060606,0.030970519512735342,1.0112113664236455,0.015151515151515154,0.0009671675814153373,56,0.06480186480186477,16496.820341120372,116.3761667390933,16176,57.109640117631905,4.212121212121212,139,66,67.3077901386376,0.03606574823935598,0.0028201683967676327,0.0,10145.671755084722,118.4350165072787,9948.541386611412,84,3.121212121212121,10.0,0.15151515151515152,28.0,0.42424242424242425,28.0,0.42424242424242425
Woodland Terrace,Tampa,FL,1271000,1.1471029563156938,2.7859477124183005,0.02278904657480358,1.0370779411719186,0.029411764705882356,0.007962321554153027,45,0.10039215686274516,15343.754101142187,137.5067632062598,17600,39.22925989532152,5.019607843137255,128,51,44.45982788136439,0.03377395172824788,0.002991026919242273,0.0,7671.877050570099,137.50676320624194,8800.432845199486,64,3.0588235294117645,6.0,0.11764705882352941,30.0,0.5882352941176471,15.0,0.29411764705882354
Ybor City,Tampa,FL,1271000,1.919034385449342,2.866666666666668,0.035042505901577585,1.0064404625808645,0.03822222222222221,0.0043897547814202055,218,0.024523809523809552,31884.888628765548,99.01002856767609,61188,113.598798256528,5.493333333333332,618,225,117.24646609045321,0.008145359763748266,0.0006845338938245325,0.0,17593.1928127774,98.43131766052495,33761.94195756006,343,3.24,7.0,0.03111111111111111,152.0,0.6755555555555556,61.0,0.27111111111111114
Central Park,West-Palm-Beach,FL,1276600,0.28454082733376623,2.772727272727273,0.0252025963561993,1.0013663967240372,0.0,0.0,21,0.2467532467532467,25837.675417854643,128.9802375399592,7351,73.80311710195109,5.181818181818182,57,22,77.31755124966307,0.07279233240952045,0.015231931376995904,0.0,13308.07660915956,130.57555615832428,3786.691128591404,29,3.136363636363636,1.0,0.045454545454545456,16.0,0.7272727272727273,5.0,0.22727272727272727
Downtown,West-Palm-Beach,FL,1276600,0.6176493013969127,2.333333333333333,0.028501282762972164,1.0059968164336992,0.01366120218579235,0.0013601358250486155,60,0.07486338797814206,25047.092328778726,112.92203707222008,15470,97.14250443463696,4.491803278688526,137,61,98.76154617521424,0.03344688752393145,0.0025030533491512425,0.0,17420.606384666757,110.92603467422698,10759.825363400018,97,3.6229508196721314,1.0,0.01639344262295082,22.0,0.36065573770491804,36.0,0.5901639344262295
Echo Lake,West-Palm-Beach,FL,1276600,0.4991312620986093,2.6190476190476195,0.026895814574728567,1.0114759525709622,0.0,0.0,6,0.6666666666666666,5366.062068573918,191.31209519905525,2678,12.020885998550474,4.0,14,7,14.024366998308887,0.23231643729100154,0.03282262252950407,0.0,2683.031034288039,191.31209519913227,1339.184666393926,7,2.7142857142857144,1.0,0.14285714285714285,6.0,0.8571428571428571,,
El Cid,West-Palm-Beach,FL,1276600,0.3487942788360334,2.9722222222222223,0.03792319315692999,1.000835467109806,0.0,0.0,36,0.16190476190476188,33316.645562018224,113.92799374548905,11620,103.21270211236299,5.666666666666668,102,36,103.21270211236299,0.04779434647184978,0.005309890255529414,0.0,16658.322781007857,113.92799374548044,5810.327681019502,51,3.2222222222222223,0.0,0.0,28.0,0.7777777777777778,8.0,0.2222222222222222
Flamingo Park,West-Palm-Beach,FL,1276600,0.5095267858757339,2.9138888888888888,0.027016059281899603,1.0000099335696857,0.0,0.0,26,0.17931034482758618,18498.501258903798,120.83951140983936,9425,51.02773930778394,5.2,78,30,58.87816073975071,0.06126821317308029,0.005300353356890461,0.0,9249.250629452494,120.83951140984709,4712.740944984037,39,3.433333333333333,4.0,0.13333333333333333,5.0,0.16666666666666666,21.0,0.7
Grandview Heights,West-Palm-Beach,FL,1276600,0.381240070495673,2.958333333333333,0.028679268844090774,1.0279954462702887,0.045454545454545456,0.0272555625220502,22,0.2683982683982684,18121.86148210488,111.43193143468523,6908,57.70642097352591,5.636363636363638,62,22,57.70642097352591,0.06966429727039201,0.007092198581560284,0.0,9060.930741053791,111.4319314347019,3454.3898744757594,31,3.272727272727273,0.0,0.0,16.0,0.7272727272727273,6.0,0.2727272727272727
Lake Mangonia,West-Palm-Beach,FL,1276600,1.0149088956415069,2.4692982456140355,0.029134230341763462,1.1022435454094,0.0,0.0,17,0.2514619883040935,9902.338250427287,233.72025995371638,10049,16.750271943625627,4.526315789473684,43,19,18.72089217228747,0.1072987305075422,0.009914709449989276,0.0,5602.451704409019,236.91575300860973,5685.978072206634,24,3.1052631578947367,2.0,0.10526315789473684,11.0,0.5789473684210527,6.0,0.3157894736842105
Mango Promenade,West-Palm-Beach,FL,1276600,0.11567803063951752,2.458333333333333,0.03216429739929025,1.0152645942819492,0.0,0.0,16,0.3,28518.700725705214,91.63853156520442,3298,138.31494114781495,4.5,36,16,138.31494114781495,0.11388566985040435,0.020065566989983796,0.0,14259.350362852625,91.63853156520453,1649.4935681736813,18,3.0625,0.0,0.0,15.0,0.9375,1.0,0.0625
North Shore,West-Palm-Beach,FL,1276600,0.6954361713866467,2.3750000000000004,0.04451884667865347,1.090254582380598,0.10416666666666667,0.05106863878745228,31,0.14516129032258054,18460.47096576828,178.3066562559478,12838,44.57634111580415,4.5,72,32,46.01428760341074,0.06448846531556407,0.004687500000000001,0.0,11620.705140447546,175.68388460186887,8081.458691685965,46,3.34375,1.0,0.03125,18.0,0.5625,13.0,0.40625
North Tamarind,West-Palm-Beach,FL,1276600,0.8575583979392241,3.012499999999999,0.025508248059906955,1.0530834085379492,0.04166666666666666,0.015548108663840297,53,0.09378531073446322,24890.894372656392,128.5867198884919,21345,61.80337120756197,5.533333333333332,166,60,69.9660806123343,0.02828130253120395,0.0025359256128486907,0.0,12795.101940824443,127.58775723072635,10972.547121842466,86,3.1333333333333333,7.0,0.11666666666666667,31.0,0.5166666666666667,22.0,0.36666666666666664
Northwood Hills,West-Palm-Beach,FL,1276600,1.8915193849341452,3.0180952380952384,0.027385531546892567,1.0092889926287067,0.007936507936507936,0.0008602803044912801,97,0.054395604395604286,20740.609471005093,132.09180090826553,39231,51.28152572614376,5.6571428571428575,297,105,55.510929909743254,0.020106285671554737,0.0014891447573024991,0.0,10982.988275991225,135.7812760035415,20774.53522854185,153,3.1238095238095243,8.0,0.0761904761904762,73.0,0.6952380952380952,20.0,0.19047619047619047
Northwood Pines,West-Palm-Beach,FL,1276600,0.29273341201475256,2.166666666666667,0.01932167856141346,1.0000000017906994,0.0,0.0,14,0.2857142857142857,10056.474871018943,113.22562314746128,2943,47.825083934369815,3.7142857142857135,26,14,47.825083934369815,0.11986796116450482,0.04295795169098384,0.0,5028.237435509071,113.22562314745224,1471.9331009168793,13,3.2857142857142856,0.0,0.0,10.0,0.7142857142857143,4.0,0.2857142857142857
Northwood Shores,West-Palm-Beach,FL,1276600,0.414272018625638,2.4848484848484853,0.030190414442936124,1.0346501926762866,0.0,0.0,31,0.1553030303030303,18075.708564029144,91.32024725498884,7488,74.83005997567395,4.96969696969697,82,33,79.65780578055613,0.04682959164670037,0.004665629860031105,0.04878048780487805,9262.955314988783,89.24146969254616,3837.383196779485,43,2.9090909090909087,2.0,0.06060606060606061,30.0,0.9090909090909091,1.0,0.030303030303030304
Northwood,West-Palm-Beach,FL,1276600,0.8594905013782801,1.6666666666666667,0.004561142989355204,1.0,0.0,0.0,2,1.3333333333333333,1711.9963102024085,367.8611417534083,1471,2.3269599801193817,2.6666666666666665,4,3,3.4904399701790734,0.486485824324421,0.23788607596644126,0.0,855.9981551009872,367.8611417533151,735.7222835066302,2,2.333333333333333,1.0,0.3333333333333333,2.0,0.6666666666666666,,
Old Northwood,West-Palm-Beach,FL,1276600,0.4688296200658342,2.6274509803921573,0.028223451859943082,1.0011501281521007,0.0,0.0,39,0.0847058823529412,26322.02756728757,114.26431651605414,12340,83.18587036911943,4.235294117647058,108,51,108.78152279038694,0.04106924754387428,0.002991026919242273,0.0,13560.302899338174,113.5262795763276,6357.471656274346,56,2.9607843137254903,12.0,0.23529411764705882,19.0,0.37254901960784315,18.0,0.35294117647058826
Palm Beach Lakes,West-Palm-Beach,FL,1276600,1.8456854632590531,2.2347670250896066,0.024456009210662828,1.1056463089221535,0.13620071684587814,0.020255452133286826,92,0.048620850864890125,16863.19211108636,149.6353295364271,31124,49.84597962729214,4.473118279569892,208,93,50.38778375367575,0.0248467237943527,0.0019220245906662234,0.009615384615384616,10326.27258830287,143.30113688632363,19059.051205881042,133,3.2365591397849465,1.0,0.010752688172043012,68.0,0.7311827956989247,24.0,0.25806451612903225
Palm Club Village,West-Palm-Beach,FL,1276600,1.037066023897681,1.9482758620689653,0.026014759131172908,1.2374155208386974,0.11494252873563215,0.022754704865146,23,0.13300492610837442,10835.619877737076,208.09728190873088,11237,22.177951518995307,3.724137931034482,54,29,27.963504089168,0.13035009139141476,0.005859375000000001,0.0,6380.889791133711,206.79387514438568,6617.404004620342,32,2.827586206896552,6.0,0.20689655172413793,16.0,0.5517241379310345,7.0,0.2413793103448276
Parker Ridge,West-Palm-Beach,FL,1276600,2.448538625769924,2.9409090909090914,0.029579282122533624,1.044700934262907,0.04848484848484847,0.0010895057643788778,102,0.052376980817347804,16882.242333988175,131.64593135152305,41336,41.65750089726557,5.709090909090909,314,110,44.92475586960011,0.020941292652847932,0.0014677938900114571,0.006369426751592357,9584.748501799866,138.05074661733752,23468.626924947384,170,3.2454545454545456,8.0,0.07272727272727272,60.0,0.5454545454545454,41.0,0.37272727272727274
Pineapple Park Ibis,West-Palm-Beach,FL,1276600,8.595878859859175,2.5819128787878785,0.029452464435341007,1.1103333749161983,0.045454545454545435,0.003047188029405943,112,0.024805194805194827,8995.338640289363,202.415814804549,77322,13.029499580667064,4.340909090909091,382,176,20.47492791247681,0.016092134613347894,0.0008733624454148473,0.041884816753926704,4645.733496006771,197.69387300427852,39934.162346864265,202,2.335227272727273,64.0,0.36363636363636365,101.0,0.5738636363636364,11.0,0.0625
Pinewood Park,West-Palm-Beach,FL,1276600,0.2798011534536739,2.708333333333333,0.022275998875939743,1.0003124635861336,0.0,0.0,15,0.325,23440.017194723867,168.16779097583816,6558,53.60950022846678,4.875,39,16,57.18346691036457,0.08141685710787405,0.013548960564817455,0.0,12174.331571081631,162.2091436245771,3406.3920161161186,21,3.625,1.0,0.0625,6.0,0.375,6.0,0.375
Pinewood,West-Palm-Beach,FL,1276600,1.069993142663738,3.208333333333333,0.03381000423521385,1.0007006370110358,0.010833333333333334,0.0012337030966456165,76,0.07816455696202536,27132.757388873746,117.53791233867928,29031,71.02849258528771,6.175,247,80,74.76683430030283,0.020851534857548,0.00233026935285894,0.0,14343.403941946433,116.26775651771756,15347.343860338717,132,3.4,4.0,0.05,38.0,0.475,36.0,0.45
Poinciana Park,West-Palm-Beach,FL,1276600,0.8007061340442794,1.5740740740740735,0.022788132254097662,1.1072392024284767,0.05555555555555555,0.00321642343911097,31,0.10317460317460317,10662.494340921256,131.34653266135487,8537,38.71582679580882,3.611111111111111,65,36,44.96031498868121,0.0588780670206119,0.005917090824213685,0.030769230769230767,6884.80578256202,145.07121636318251,5512.706221800934,38,2.805555555555556,5.0,0.1388888888888889,28.0,0.7777777777777778,3.0,0.08333333333333333
Progressive North West,West-Palm-Beach,FL,1276600,0.7244130118883187,3.1198630136986303,0.03548473682930221,1.0171281598288653,0.02968036529680365,0.006745414331186288,65,0.07952815829528152,30359.28166912794,105.22803192678849,21992,89.72781953566141,5.726027397260274,209,73,100.77124347851203,0.02422970868292249,0.002079002079002079,0.0,16726.30520534889,105.36307070930481,12116.753131570054,115,3.3698630136986303,8.0,0.1095890410958904,24.0,0.3287671232876712,40.0,0.547945205479452
River Walk,West-Palm-Beach,FL,1276600,2.9994057466522435,2.65,0.011933463913713312,1.095450249680618,0.05,0.004973159378321112,42,0.07966101694915252,11528.170490526794,245.23163700477215,34577,14.002773731722653,4.7,141,60,20.0039624738895,0.02553172274578237,0.006316316825109348,0.014184397163120569,6129.578669558542,255.3485206393181,18385.093486030903,72,2.433333333333333,18.0,0.3,41.0,0.6833333333333333,0.0,0.0
Roosevelt Estates,West-Palm-Beach,FL,1276600,1.340870310302132,2.626984126984127,0.027352013376656492,1.0470643155203054,0.07671957671957673,0.02286308763516014,60,0.07987711213517662,19968.863030554625,171.6388177446189,26775,44.74705684734006,4.9523809523809526,156,63,46.98440968970706,0.0320942646235483,0.00298937217442345,0.0,11796.831756512836,168.27682402061075,15818.021457937411,94,3.2222222222222223,3.0,0.047619047619047616,40.0,0.6349206349206349,20.0,0.31746031746031744
South Side,West-Palm-Beach,FL,1276600,3.807273365489476,3.294993662864388,0.030496818386073488,1.019411322130561,0.029784537389100123,0.008602368488986593,238,0.02356833947696865,27923.58063777676,130.92697639323285,106312,62.51192839403638,6.174904942965781,812,263,69.0783074270234,0.0075157917030737684,0.000843648946987192,0.0,13956.239979048469,130.87492796702128,53135.22075461064,406,3.1482889733840302,25.0,0.09505703422053231,145.0,0.5513307984790875,91.0,0.34600760456273766
Southland Park,West-Palm-Beach,FL,1276600,0.5432294552128943,3.073484848484848,0.031291877070609965,1.0252090845401347,0.025,0.009490567207483924,43,0.1395348837209303,30556.541834582094,125.75161798477308,16599,79.15623791634805,6.0,132,44,80.9970806585887,0.04335306239433297,0.004526467454322697,0.0,15278.270917290025,125.75161798476464,8299.606786994467,66,3.2954545454545454,1.0,0.022727272727272728,29.0,0.6590909090909091,13.0,0.29545454545454547
Southwest,West-Palm-Beach,FL,1276600,1.5031929337314898,2.8750000000000004,0.02814685887818228,1.0345202442207737,0.0663265306122449,0.009798715249047421,88,0.05638544077424777,22071.905429495062,123.79974729703986,33178,58.54205273673748,5.469387755102041,268,98,65.19455872954856,0.025610784086912117,0.0015729742681478962,0.0,11807.221549868324,124.11560839695265,17748.53200076423,143,3.153061224489796,10.0,0.10204081632653061,53.0,0.5408163265306123,35.0,0.35714285714285715
